provincia_departamento_id,provincia,departamento,escala,prioridad,limitante,tecnologia
22070,CHACO,INDEPENDENCIA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22070,CHACO,INDEPENDENCIA,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22070,CHACO,INDEPENDENCIA,101 a 500,3,Falta de infraestructura predial,"Capacitación, Extensión, Asesoramiento"
22070,CHACO,INDEPENDENCIA,501 a 1000,3,Falta de infraestructura predial,Inversiones en Infraestructura 
22070,CHACO,INDEPENDENCIA,1 a 100,2,Servicio de entore contínuo,"Capacitación, Extensión, Asesoramiento"
22070,CHACO,INDEPENDENCIA,101 a 500,2,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22070,CHACO,INDEPENDENCIA,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22070,CHACO,INDEPENDENCIA,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22070,CHACO,INDEPENDENCIA,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22077,CHACO,LIBERTAD,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22077,CHACO,LIBERTAD,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22077,CHACO,LIBERTAD,501 a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22077,CHACO,LIBERTAD,1 a 100,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22077,CHACO,LIBERTAD,Mayor a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22077,CHACO,LIBERTAD,501 a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22077,CHACO,LIBERTAD,Mayor a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22077,CHACO,LIBERTAD,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22077,CHACO,LIBERTAD,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22077,CHACO,LIBERTAD,101 a 500,2,Servicio de entore contínuo,Inversiones en Infraestructura 
22077,CHACO,LIBERTAD,Mayor a 1000,2,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22077,CHACO,LIBERTAD,501 a 1000,2,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,101 a 500,2,"Falta de acceso, cantidad y/o calidad de agua",Manejo Recurso Hídrico
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,1 a 100,2,"Falta de acceso, cantidad y/o calidad de agua",Manejo Recurso Hídrico
22084,CHACO,LIBERTADOR GENERAL SAN MARTIN,501 a 1000,2,"Falta de acceso, cantidad y/o calidad de agua",Manejo Recurso Hídrico
22091,CHACO,MAIPU,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22091,CHACO,MAIPU,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22091,CHACO,MAIPU,101 a 500,3,Falta de infraestructura predial,"Capacitación, Extensión, Asesoramiento"
22091,CHACO,MAIPU,501 a 1000,3,Falta de infraestructura predial,Inversiones en Infraestructura 
22091,CHACO,MAIPU,1 a 100,2,Servicio de entore contínuo,"Capacitación, Extensión, Asesoramiento"
22091,CHACO,MAIPU,101 a 500,2,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22091,CHACO,MAIPU,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22091,CHACO,MAIPU,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22091,CHACO,MAIPU,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22098,CHACO,MAYOR LUIS J. FONTANA,Mayor a 1000,2,Inadecuado manejo forrajero,Inversiones en Infraestructura 
22098,CHACO,MAYOR LUIS J. FONTANA,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22098,CHACO,MAYOR LUIS J. FONTANA,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22098,CHACO,MAYOR LUIS J. FONTANA,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22098,CHACO,MAYOR LUIS J. FONTANA,Mayor a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22098,CHACO,MAYOR LUIS J. FONTANA,501 a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22098,CHACO,MAYOR LUIS J. FONTANA,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22098,CHACO,MAYOR LUIS J. FONTANA,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22098,CHACO,MAYOR LUIS J. FONTANA,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
22098,CHACO,MAYOR LUIS J. FONTANA,501 a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
22098,CHACO,MAYOR LUIS J. FONTANA,101 a 500,2,Inadecuada implementación del plan sanitario,Inversiones en Infraestructura 
22098,CHACO,MAYOR LUIS J. FONTANA,1 a 100,2,Inadecuada implementación del plan sanitario,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,Mayor a 1000,2,Inadecuado manejo forrajero,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22112,CHACO,O'HIGGINS,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22112,CHACO,O'HIGGINS,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22112,CHACO,O'HIGGINS,Mayor a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,501 a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
22112,CHACO,O'HIGGINS,501 a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
22112,CHACO,O'HIGGINS,101 a 500,2,Inadecuada implementación del plan sanitario,Inversiones en Infraestructura 
22112,CHACO,O'HIGGINS,1 a 100,2,Inadecuada implementación del plan sanitario,Inversiones en Infraestructura 
22119,CHACO,PRESIDENCIA DE LA PLAZA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22119,CHACO,PRESIDENCIA DE LA PLAZA,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22119,CHACO,PRESIDENCIA DE LA PLAZA,101 a 500,3,Falta de infraestructura predial,"Capacitación, Extensión, Asesoramiento"
22119,CHACO,PRESIDENCIA DE LA PLAZA,501 a 1000,3,Falta de infraestructura predial,Inversiones en Infraestructura 
22119,CHACO,PRESIDENCIA DE LA PLAZA,1 a 100,2,Servicio de entore contínuo,"Capacitación, Extensión, Asesoramiento"
22119,CHACO,PRESIDENCIA DE LA PLAZA,101 a 500,2,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22119,CHACO,PRESIDENCIA DE LA PLAZA,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22119,CHACO,PRESIDENCIA DE LA PLAZA,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22119,CHACO,PRESIDENCIA DE LA PLAZA,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22133,CHACO,QUITILIPI,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22133,CHACO,QUITILIPI,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22133,CHACO,QUITILIPI,101 a 500,3,Falta de infraestructura predial,"Capacitación, Extensión, Asesoramiento"
22133,CHACO,QUITILIPI,501 a 1000,3,Falta de infraestructura predial,Inversiones en Infraestructura 
22133,CHACO,QUITILIPI,1 a 100,2,Servicio de entore contínuo,"Capacitación, Extensión, Asesoramiento"
22133,CHACO,QUITILIPI,101 a 500,2,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22133,CHACO,QUITILIPI,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22133,CHACO,QUITILIPI,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22133,CHACO,QUITILIPI,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22140,CHACO,SAN FERNANDO,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22140,CHACO,SAN FERNANDO,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22140,CHACO,SAN FERNANDO,501 a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22140,CHACO,SAN FERNANDO,1 a 100,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22140,CHACO,SAN FERNANDO,Mayor a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22140,CHACO,SAN FERNANDO,501 a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22140,CHACO,SAN FERNANDO,Mayor a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22140,CHACO,SAN FERNANDO,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22140,CHACO,SAN FERNANDO,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22140,CHACO,SAN FERNANDO,101 a 500,2,Servicio de entore contínuo,Inversiones en Infraestructura 
22140,CHACO,SAN FERNANDO,Mayor a 1000,2,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22140,CHACO,SAN FERNANDO,501 a 1000,2,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22147,CHACO,SAN LORENZO,Mayor a 1000,2,Inadecuado manejo forrajero,Inversiones en Infraestructura 
22147,CHACO,SAN LORENZO,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22147,CHACO,SAN LORENZO,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22147,CHACO,SAN LORENZO,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22147,CHACO,SAN LORENZO,Mayor a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22147,CHACO,SAN LORENZO,501 a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22147,CHACO,SAN LORENZO,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22147,CHACO,SAN LORENZO,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22147,CHACO,SAN LORENZO,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
22147,CHACO,SAN LORENZO,501 a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
22147,CHACO,SAN LORENZO,101 a 500,2,Inadecuada implementación del plan sanitario,Inversiones en Infraestructura 
22147,CHACO,SAN LORENZO,1 a 100,2,Inadecuada implementación del plan sanitario,Inversiones en Infraestructura 
22154,CHACO,SARGENTO CABRAL,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22154,CHACO,SARGENTO CABRAL,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22154,CHACO,SARGENTO CABRAL,101 a 500,3,Falta de infraestructura predial,"Capacitación, Extensión, Asesoramiento"
22154,CHACO,SARGENTO CABRAL,501 a 1000,3,Falta de infraestructura predial,Inversiones en Infraestructura 
22154,CHACO,SARGENTO CABRAL,1 a 100,2,Servicio de entore contínuo,"Capacitación, Extensión, Asesoramiento"
22154,CHACO,SARGENTO CABRAL,101 a 500,2,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22154,CHACO,SARGENTO CABRAL,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22154,CHACO,SARGENTO CABRAL,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
22154,CHACO,SARGENTO CABRAL,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Capacitación, Extensión, Asesoramiento"
22161,CHACO,TAPENAGA,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22161,CHACO,TAPENAGA,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22161,CHACO,TAPENAGA,501 a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22161,CHACO,TAPENAGA,1 a 100,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22161,CHACO,TAPENAGA,Mayor a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22161,CHACO,TAPENAGA,501 a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
22161,CHACO,TAPENAGA,Mayor a 1000,1,Falta de infraestructura predial,Inversiones en Infraestructura 
22161,CHACO,TAPENAGA,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22161,CHACO,TAPENAGA,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22161,CHACO,TAPENAGA,101 a 500,2,Servicio de entore contínuo,Inversiones en Infraestructura 
22161,CHACO,TAPENAGA,Mayor a 1000,2,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
22161,CHACO,TAPENAGA,501 a 1000,2,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34007,FORMOSA,BERMEJO,1 a 100,2,Falta de organización de los productores,Asociativismo
34007,FORMOSA,BERMEJO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34007,FORMOSA,BERMEJO,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34007,FORMOSA,BERMEJO,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34007,FORMOSA,BERMEJO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34007,FORMOSA,BERMEJO,Mayor a 1000,2,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34007,FORMOSA,BERMEJO,101 a 500,2,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34007,FORMOSA,BERMEJO,501 a 1000,2,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34007,FORMOSA,BERMEJO,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34007,FORMOSA,BERMEJO,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34014,FORMOSA,FORMOSA,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34014,FORMOSA,FORMOSA,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34014,FORMOSA,FORMOSA,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34014,FORMOSA,FORMOSA,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34014,FORMOSA,FORMOSA,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34014,FORMOSA,FORMOSA,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34014,FORMOSA,FORMOSA,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34014,FORMOSA,FORMOSA,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
34014,FORMOSA,FORMOSA,101 a 500,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34014,FORMOSA,FORMOSA,501 a 1000,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34014,FORMOSA,FORMOSA,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34014,FORMOSA,FORMOSA,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34021,FORMOSA,LAISHI,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34021,FORMOSA,LAISHI,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34021,FORMOSA,LAISHI,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34021,FORMOSA,LAISHI,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34021,FORMOSA,LAISHI,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34021,FORMOSA,LAISHI,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34021,FORMOSA,LAISHI,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34021,FORMOSA,LAISHI,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34021,FORMOSA,LAISHI,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
34021,FORMOSA,LAISHI,101 a 500,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34021,FORMOSA,LAISHI,501 a 1000,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34021,FORMOSA,LAISHI,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34028,FORMOSA,MATACOS,501 a 1000,1,Falta de planificación de la empresa agropecuaria,Asociativismo
34028,FORMOSA,MATACOS,1 a 100,2,Falta de asesoramiento técnico,Coordinar acciones con otros organismos
34028,FORMOSA,MATACOS,101 a 500,1,Falta de asesoramiento técnico,Asociativismo
34028,FORMOSA,MATACOS,101 a 500,2,Falta de planificación de la empresa agropecuaria,Asociativismo
34028,FORMOSA,MATACOS,1 a 100,1,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34028,FORMOSA,MATACOS,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34028,FORMOSA,MATACOS,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34028,FORMOSA,MATACOS,1 a 100,3,Falta de organización de los productores,Asociativismo
34028,FORMOSA,MATACOS,501 a 1000,2,"Falta de acceso, cantidad y/o calidad de agua",Inversiones en Infraestructura 
34028,FORMOSA,MATACOS,Mayor a 1000,2,"Falta de acceso, cantidad y/o calidad de agua",Inversiones en Infraestructura 
34028,FORMOSA,MATACOS,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34035,FORMOSA,PATIÑO,1 a 100,2,Falta de organización de los productores,Asociativismo
34035,FORMOSA,PATIÑO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34035,FORMOSA,PATIÑO,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34035,FORMOSA,PATIÑO,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34035,FORMOSA,PATIÑO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34035,FORMOSA,PATIÑO,Mayor a 1000,2,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34035,FORMOSA,PATIÑO,101 a 500,2,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34035,FORMOSA,PATIÑO,501 a 1000,2,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
34035,FORMOSA,PATIÑO,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34035,FORMOSA,PATIÑO,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34042,FORMOSA,PILAGAS,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34042,FORMOSA,PILAGAS,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34042,FORMOSA,PILAGAS,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34042,FORMOSA,PILAGAS,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34042,FORMOSA,PILAGAS,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34042,FORMOSA,PILAGAS,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34042,FORMOSA,PILAGAS,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34042,FORMOSA,PILAGAS,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
34042,FORMOSA,PILAGAS,101 a 500,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34042,FORMOSA,PILAGAS,501 a 1000,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34042,FORMOSA,PILAGAS,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34042,FORMOSA,PILAGAS,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34049,FORMOSA,PILCOMAYO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34049,FORMOSA,PILCOMAYO,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34049,FORMOSA,PILCOMAYO,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34049,FORMOSA,PILCOMAYO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34049,FORMOSA,PILCOMAYO,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34049,FORMOSA,PILCOMAYO,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34049,FORMOSA,PILCOMAYO,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34049,FORMOSA,PILCOMAYO,Mayor a 1000,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
34049,FORMOSA,PILCOMAYO,101 a 500,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34049,FORMOSA,PILCOMAYO,501 a 1000,1,Falta de capital y financiamiento ,Inversiones en Infraestructura 
34049,FORMOSA,PILCOMAYO,1 a 100,1,Falta de infraestructura predial,Inversiones en Infraestructura 
34049,FORMOSA,PILCOMAYO,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34056,FORMOSA,PIRANE,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34056,FORMOSA,PIRANE,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34056,FORMOSA,PIRANE,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
34056,FORMOSA,PIRANE,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34056,FORMOSA,PIRANE,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
34056,FORMOSA,PIRANE,101 a 500,2,"Falta de acceso, cantidad y/o calidad de agua",Inversiones en Infraestructura 
34056,FORMOSA,PIRANE,1 a 100,2,"Falta de acceso, cantidad y/o calidad de agua",Inversiones en Infraestructura 
34056,FORMOSA,PIRANE,501 a 1000,2,"Falta de acceso, cantidad y/o calidad de agua",Inversiones en Infraestructura 
34063,FORMOSA,RAMON LISTA,501 a 1000,1,Falta de planificación de la empresa agropecuaria,Asociativismo
34063,FORMOSA,RAMON LISTA,1 a 100,2,Falta de asesoramiento técnico,Coordinar acciones con otros organismos
34063,FORMOSA,RAMON LISTA,101 a 500,1,Falta de asesoramiento técnico,Asociativismo
34063,FORMOSA,RAMON LISTA,101 a 500,2,Falta de planificación de la empresa agropecuaria,Asociativismo
34063,FORMOSA,RAMON LISTA,1 a 100,1,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
